LAMMPS data file via write_data, version 11 Aug 2017, timestep = 20000

3601 atoms
5 atom types

-5.8369726219129205e+00 3.0787015973405289e+01 xlo xhi
-5.8369726219129205e+00 3.0787015973405289e+01 ylo yhi
-5.8369726219129205e+00 3.0787015973405289e+01 zlo zhi

Masses

1 28.085
2 26.982
3 10.811
4 22.99
5 15.999

Atoms # charge

198 1 1.8899999999999999e+00 1.0446946258484828e+00 -1.5924695973750964e+00 -6.2822487580110276e-02 2 0 4
38 1 1.8899999999999999e+00 -3.3673036203949054e+00 -2.8027208222188094e+00 6.7859974626427816e-02 0 0 2
1525 5 -9.4499999999999995e-01 5.4311961405085851e-01 -2.3659890876741116e-01 6.3364817321710132e-01 0 -1 -1
3522 5 -9.4499999999999995e-01 -2.3122648306844820e-01 -2.3371663083236980e+00 -7.1632030837437055e-01 -1 1 3
849 2 1.4175000000000000e+00 -1.2741101857768911e+00 -2.2322098842260623e+00 -2.0912744366899392e+00 1 0 -3
3370 5 -9.4499999999999995e-01 -3.9773022660800996e+00 -1.3416057955925387e+00 4.2882621873857968e-01 -2 -1 1
2808 5 -9.4499999999999995e-01 -1.3853130696947116e+00 -7.4704547446069991e-01 -2.8666186291104010e+00 1 2 0
1888 5 -9.4499999999999995e-01 -2.8227606680680308e+00 -2.7768942660286511e+00 -1.4651595090067753e+00 0 1 0
174 1 1.8899999999999999e+00 -1.1228638611686206e+00 8.0498911443162502e-01 -3.1811023197981130e+00 0 0 1
2760 5 -9.4499999999999995e-01 -4.3015842061055409e-01 -3.2638635843801307e+00 -3.2795468475541218e+00 1 -1 -1
440 1 1.8899999999999999e+00 -2.1481026544451966e-02 -4.0872277884843156e+00 -4.5947516778149780e+00 0 2 2
1896 5 -9.4499999999999995e-01 2.0608188093265190e-01 9.9971780774070296e-01 -4.1492607078171160e+00 1 1 0
3581 5 -9.4499999999999995e-01 -4.6142157913636463e+00 -3.8059345253372885e+00 6.2565195899330767e-02 -2 -1 0
1684 5 -9.4499999999999995e-01 1.3508948541733199e+00 -4.9991268746322159e+00 -4.2929496575077835e+00 0 -2 0
1433 4 4.7249999999999998e-01 -3.1836435101239928e+00 8.5200354480759133e-01 -8.4369404661232905e-01 -2 1 1
3272 5 -9.4499999999999995e-01 -1.3060530019893624e+00 -4.9127483747315059e+00 -5.0821290701766939e+00 2 3 0
1333 4 4.7249999999999998e-01 -3.4779976179732608e+00 -4.6453590626556744e+00 -3.0774359090094157e+00 4 2 5
1185 4 4.7249999999999998e-01 -2.6584345240866647e-01 -4.9535427058131738e+00 -8.6787786569748648e-01 0 -2 4
2192 5 -9.4499999999999995e-01 -2.0136334855503062e+00 4.9365226017067854e-01 1.3159839975638470e+00 2 2 2
2923 5 -9.4499999999999995e-01 -2.4063252452498776e+00 1.2900733907532140e+00 -4.0493400691733195e+00 -3 1 -1
3308 5 -9.4499999999999995e-01 3.0712036512984202e+01 6.3118164468559457e-01 -5.1265869575249630e+00 0 3 1
1382 4 4.7249999999999998e-01 1.8397787509740504e+00 -1.4138925202219872e+00 -3.5464470577574603e+00 -5 1 -7
99 1 1.8899999999999999e+00 -3.8788711054581976e-01 8.8202354421787155e-01 1.4252457532269811e+00 1 1 2
1463 5 -9.4499999999999995e-01 1.7497575650360957e+00 -2.5552138179989630e+00 1.0896003716142029e+00 -1 -2 -1
1850 5 -9.4499999999999995e-01 2.1059907318036664e+00 -1.2176468275202061e+00 -1.2439488278904718e+00 0 -1 1
3133 5 -9.4499999999999995e-01 3.6062383263684414e+00 -8.0491086624068411e-02 7.1892384799174058e-01 -1 0 -1
918 2 1.4175000000000000e+00 3.6606991311374362e+00 -5.4423084150782353e-01 -9.6847962289631850e-01 2 0 -1
1077 3 1.4175000000000000e+00 4.2879774151945869e+00 -3.2063055956615516e+00 -4.7716669622656465e+00 2 -1 -1
1922 5 -9.4499999999999995e-01 3.9087789140890306e+00 8.8389024010558670e-01 -1.9212156453180851e+00 1 1 2
2574 5 -9.4499999999999995e-01 4.9227742754750672e+00 -1.7297379592356465e+00 -1.2383900850681269e+00 4 5 2
3471 5 -9.4499999999999995e-01 5.0775464184116306e+00 -4.4883994680845385e+00 -1.5005934300840236e+00 0 1 1
3468 5 -9.4499999999999995e-01 4.9591646710838146e+00 -2.9724620569201030e+00 -3.5665693640778779e+00 1 0 1
429 1 1.8899999999999999e+00 5.5652552714424379e+00 -3.0670276457565251e+00 -2.0388430605263248e+00 1 -1 1
2218 5 -9.4499999999999995e-01 3.9790851797343390e+00 4.2641620388194512e-01 -5.2084593949943949e+00 1 3 1
427 1 1.8899999999999999e+00 5.7786770085891357e+00 -5.5161423859635592e+00 -4.9813453019914533e+00 0 -2 1
1608 5 -9.4499999999999995e-01 4.5978122963687129e+00 -4.4384976518338393e+00 -5.3230688166756863e+00 0 -2 -1
3070 5 -9.4499999999999995e-01 3.5902895720535737e+00 -2.2189552711686917e+00 -5.4152170410546816e+00 0 2 2
1267 4 4.7249999999999998e-01 6.4384275739110244e+00 -1.3506401328642974e+00 6.5806149311237072e-01 -2 -2 8
1213 4 4.7249999999999998e-01 6.1266733738738415e+00 2.0484368207246431e-01 -3.1088761403514682e+00 3 4 9
